"","ENTITY","TOTAL","UNIQUE","year"
"2011.85","M.",46,44,2011
"2011.86","Puglia",46,43,2011
"2011.87","Provinciale",46,5,2011
"2011.88","Bologna",45,44,2011
"2011.89","Sant",45,34,2011
"2011.90","Romagna",45,18,2011
"2011.91","P.",45,9,2011
"2011.92","Genova",44,44,2011
"2011.93","Comune",44,44,2011
"2011.94","Direttore",44,43,2011
"2011.95","ﬂ.",44,39,2011
"2011.96","Spagna",43,43,2011
"2011.97","Caserta",43,41,2011
"2011.98","zzAzioN",42,42,2011
"2011.99","Paesi",42,41,2011
"2011.100","B.",42,39,2011
"2011.101","Tipo Q",41,41,2011
"2011.102","Euro",41,37,2011
"2011.103","Centrale",41,16,2011
"2011.104","Torre",41,12,2011
"2011.105","Comando",41,2,2011
"2011.106","RC",40,40,2011
"2011.107","Firenze",40,40,2011
"2011.108","Prevenzione",40,39,2011
"2011.109","Caltanissetta",40,37,2011
"2011.110","Capua",40,3,2011
"2011.111","Salerno",39,37,2011
"2011.112","Operativo",39,1,2011
"2011.113","Intemo",38,38,2011
"2011.114","Giovanni",38,2,2011
"2011.115","Vetere",38,1,2011
"2011.116","Centro",37,14,2011
"2011.117","Ll",37,11,2011
"2011.118","MESSINA",36,31,2011
"2011.119","IT",36,29,2011
"2011.120","II",35,31,2011
"2011.121","sEMEsTRE",34,32,2011
"2011.122","RUSSO",34,31,2011
"2011.123","FKGNFK",33,30,2011
"2011.124","ALLOGENE",33,14,2011
"2011.125","FÏ",33,7,2011
"2011.126","HG",33,5,2011
"2011.127","Vibo",33,4,2011
"2011.128","FÏeggio Calabria",32,31,2011
"2011.129","Comando Provinciale",32,29,2011
"2011.130","Nucleo",32,26,2011
"2011.131","Salvatore",32,12,2011
"2011.132","delI",32,8,2011
"2011.133","DELlTTl",32,2,2011
"2011.134","sEMEsTnE",31,31,2011
"2011.135","FÏoma",31,29,2011
"2011.136","Commissione",31,26,2011
"2011.137","Autorit‡",31,23,2011
"2011.138","Angelo",31,15,2011
"2011.139","Agrigento",30,30,2011
"2011.140","Liguria",30,30,2011
"2011.141","El",30,24,2011
"2011.142","Valentia",30,1,2011
"2011.143","Vibo Valentia",29,29,2011
"2011.144","RG GIP",29,25,2011
"2011.145","PGNP",29,21,2011
"2011.146","Unione",29,9,2011
"2011.147","Annunziata",29,2,2011
"2011.148","Sud",28,13,2011
"2011.149","Gioia",28,5,2011
"2011.150","TlPO",28,1,2011
"2011.151","Cosenza",27,27,2011
"2011.152","lESSl",27,27,2011
"2011.153","Arma",27,27,2011
"2011.154","lP",27,26,2011
"2011.155","Compagnia",27,21,2011
"2011.156","Ufficio",27,9,2011
"2011.157","Piemonte",26,26,2011
"2011.158","Questura",26,26,2011
"2011.159","Emilia Romagna",26,26,2011
"2011.160","Operazione",26,23,2011
"2011.161","Tiiﬂo",26,16,2011
"2011.162","Tauro",26,3,2011
"2011.163","Olanda",25,25,2011
"2011.164","Torre Annunziata",25,25,2011
"2011.165","Trani",25,25,2011
"2011.166","Giudice",25,23,2011
"2011.167","NUMERO DELlTTl",25,23,2011
"2011.168","N.",25,11,2011
"2011.169","FlGl",25,8,2011
"2011.170","PG",25,6,2011
"2011.171","Maria",25,2,2011
"2011.172","D.L.",24,24,2011
"2011.173","Autoctoivﬂ",24,24,2011
"2011.174","Z.",24,24,2011
"2011.175","Prefetto",24,24,2011
"2011.176","FlGlP",24,23,2011
"2011.177","NA",24,22,2011
"2011.178","Ca",24,21,2011
"2011.179","Gioia Tauro",23,23,2011
"2011.180","BGNB",23,23,2011
"2011.181","POTENZA",23,22,2011
"2011.182","Oi",23,20,2011
"2011.183","LAURO",23,13,2011
"2011.184","Nord",23,10,2011
"2011.185","Europea",23,4,2011
"2011.186","Amministrazione",23,4,2011
"2011.187","Generale",23,2,2011
"2011.188","ANDRIA",22,22,2011
"2011.189","Albania",22,22,2011
"2011.190","LEGALE",22,21,2011
"2011.191","¬.",22,20,2011
"2011.192","Capua Vetere",22,7,2011
"2011.193","BG",22,3,2011
"2011.194","Misure",22,2,2011
"2011.195","Francesco",22,2,2011
"2011.196","proWedimenti",21,21,2011
"2011.197","Awenuto",21,21,2011
"2011.198","IP",21,21,2011
"2011.199","Secondigliano",21,21,2011
"2011.200","GRECO",21,21,2011
"2011.201","Prato",21,20,2011
"2011.202","Jonica",21,5,2011
"2011.203","OB",21,3,2011
"2011.204","Antonio",21,2,2011
"2011.205","Gioiosa",21,1,2011
"2011.206","Ce",20,20,2011
"2011.207","CAPPELLO",20,20,2011
"2011.208","Veneto",20,20,2011
"2011.209","TRAPANI",20,19,2011
"2011.210","uU",20,19,2011
"2011.211","Ol",20,16,2011
"2011.212","NR",20,14,2011
"2011.213","PESCE",20,14,2011
"2011.214","Venezia",20,7,2011
"2011.215","Aosta",19,19,2011
"2011.216","O.C.C.",19,19,2011
"2011.217","FastSDI-Ministero",19,19,2011
"2011.218","PA",19,19,2011
"2011.219","Aurocroivs",19,19,2011
"2011.220","Esecuzione",19,19,2011
"2011.221","Scampia",19,18,2011
"2011.222","CL",19,18,2011
"2011.223","Fleggio Calabria",19,18,2011
"2011.224","TO",19,16,2011
"2011.225","SS",19,16,2011
"2011.226","Valle",19,10,2011
"2011.227","lFl",19,4,2011
"2011.228","Agro",19,2,2011
"2011.229","DE",19,2,2011
"2011.230","Speciale",19,1,2011
"2011.231","FÏepubblica",18,18,2011
"2011.232","llNALl ALLOGENE",18,18,2011
"2011.233","O.C.C.O.",18,18,2011
"2011.234","G.l.P.",18,18,2011
"2011.235","Giugliano",18,18,2011
"2011.236","Cina",18,17,2011
"2011.237","Procedimento",18,17,2011
"2011.238","CAVA",18,17,2011
"2011.239","Gela",18,17,2011
"2011.240","Sezione Misure",18,17,2011
"2011.241","Latina",18,16,2011
"2011.242","ÿ.",18,16,2011
"2011.243","Capitale",18,16,2011
"2011.244","FIGNFI",18,13,2011
"2011.245","Capo",18,12,2011
"2011.246","¿.",18,9,2011
"2011.247","San Giovanni",18,7,2011
"2011.248","Interno",18,7,2011
"2011.249","Avellino",17,17,2011
"2011.250","Varese",17,17,2011
"2011.251","URSS",17,17,2011
"2011.252","Unione Europea",17,17,2011
"2011.253","Ercolano",17,17,2011
"2011.254","Sez",17,17,2011
"2011.255","Agenzia",17,16,2011
"2011.256","HGNR",17,16,2011
"2011.257","Sindaco",17,16,2011
"2011.258","Direzione Distrettuale Antimafia",17,16,2011
"2011.259","Crotone",17,16,2011
"2011.260","Europa",17,15,2011
"2011.261","iEi",17,13,2011
"2011.262","Tino",17,10,2011
"2011.263","Monte",17,5,2011
"2011.264","oWero",16,16,2011
"2011.265","Assise",16,16,2011
"2011.266","Barletta",16,16,2011
"2011.267","Casal",16,16,2011
"2011.268","Direzione Centrale",16,16,2011
"2011.269","Gioiosa Jonica",16,16,2011
"2011.270","Nola",16,16,2011
"2011.271","Rl",16,15,2011
"2011.272","EEE",16,15,2011
"2011.273","Prefetture",16,15,2011
"2011.274","Marche",16,15,2011
"2011.275","Dl TlF",16,12,2011
"2011.276","OO",16,12,2011
"2011.277","Porto",16,6,2011
"2011.278","Giulia",16,4,2011
"2011.279","Regione",16,3,2011
"2011.280","Criminale",16,2,2011
"2011.281","Rione",16,1,2011
"2011.282","Cisterna",15,15,2011
"2011.283","Santa Maria Capua Vetere",15,15,2011
"2011.284","Altamura",15,15,2011
"2011.285","Limbadi",15,15,2011
"2011.286","Principe",15,15,2011
"2011.287","PP",15,15,2011
"2011.288","Soggetti",15,15,2011
"2011.289","Palmi",15,15,2011
"2011.290","SÎm",15,15,2011
"2011.291","P.S.",15,15,2011
"2011.292","EUROPOL",15,15,2011
"2011.293","Abruzzo",15,15,2011
"2011.294","Aversa",15,15,2011
"2011.295","EEI",15,14,2011
"2011.296","Commissariato",15,13,2011
"2011.297","Sa",15,13,2011
"2011.298","Cf",15,13,2011
"2011.299","lT",15,12,2011
"2011.300","Co",15,12,2011
"2011.301","Procura Distrettuale",15,11,2011
"2011.302","coMMEssi",15,5,2011
"2011.303","ARENA",15,5,2011
"2011.304","Franco",15,2,2011
"2011.305","Prefettura",14,14,2011
"2011.306","JE",14,14,2011
"2011.307","Umbria",14,14,2011
"2011.308","Castellammare",14,14,2011
"2011.309","RGMP",14,14,2011
"2011.310","Procura Generale",14,14,2011
"2011.311","Cerignola",14,14,2011
"2011.312","Ufficiale",14,14,2011
"2011.313","MATERA",14,14,2011
"2011.314","Polizia Criminale",14,14,2011
"2011.315","Confindustria",14,13,2011
"2011.316","RGNH",14,13,2011
"2011.317","fI",14,13,2011
"2011.318","PG GlP",14,11,2011
"2011.319","deII",14,11,2011
"2011.320","Dl TlPO Iil",14,9,2011
"2011.321","Africa",14,6,2011
"2011.322","iE",14,6,2011
"2011.323","FÏGl",14,5,2011
"2011.324","An",14,5,2011
"2011.325","Terme",14,2,2011
"2011.326","BEHGOLIS",14,1,2011
"2011.327","Pubblica Amministrazione",13,13,2011
"2011.328","Vallo",13,13,2011
"2011.329","Siderno",13,13,2011
"2011.330","LEE",13,13,2011
"2011.331","Stabia",13,13,2011
"2011.332","Comuni",13,13,2011
"2011.333","Quarto",13,13,2011
"2011.334","Frosinone",13,13,2011
"2011.335","Castello",13,13,2011
"2011.336","AG",13,13,2011
"2011.337","Teduccio",13,13,2011
"2011.338","K.",13,12,2011
"2011.339","Spezia",13,12,2011
"2011.340","Enti",13,11,2011
"2011.341","CED",13,8,2011
"2011.342","Preliminari",13,7,2011
"2011.343","Oll",13,4,2011
"2011.344","Nuova",13,2,2011
"2011.345","Lamezia",13,1,2011
"2011.346","EN",12,12,2011
"2011.347","Vesuvio",12,12,2011
"2011.348","MANCUSO",12,12,2011
"2011.349","Giustizia",12,12,2011
"2011.350","RAGUSA",12,12,2011
"2011.351","D.P.FÏ",12,12,2011
"2011.352","Padova",12,12,2011
"2011.353","REALE",12,12,2011
"2011.354","Lamezia Terme",12,12,2011
"2011.355","Trieste",12,12,2011
"2011.356","Sanremo",12,12,2011
"2011.357","Aquila",12,11,2011
"2011.358","Prow",12,11,2011
"2011.359","lG¿NlZZAZlONl",12,10,2011
"2011.360","SISTEMA",12,10,2011
"2011.361","Luogo",12,9,2011
"2011.362","Stazione",12,8,2011
"2011.363","Comunale",12,7,2011
"2011.364","Procuratore",12,5,2011
"2011.365","Adige",12,4,2011
"2011.366","IA",12,3,2011
"2011.367","fiT",12,3,2011
"2011.368","Giudiziaria",12,1,2011
"2011.369","Sicurezza",12,1,2011
"2011.370","Min",11,11,2011
"2011.371","RE",11,11,2011
"2011.372","Germania",11,11,2011
"2011.373","Bitonto",11,11,2011
"2011.374","FÏl",11,11,2011
"2011.375","Regione Sicilia",11,11,2011
"2011.376","Interno-Dipartimento",11,11,2011
"2011.377","Afragola",11,11,2011
"2011.378","Gruppi",11,11,2011
"2011.379","IALLARDO",11,10,2011
"2011.380","ENNA",11,10,2011
"2011.381","FlGGlP",11,10,2011
"2011.382","Operazioni",11,9,2011
"2011.383","SIRACUSA",11,9,2011
"2011.384","HG GlP",11,9,2011
"2011.385","Banca",11,9,2011
"2011.386","Mercato",11,7,2011
"2011.387","America",11,6,2011
"2011.388","Comitato",11,5,2011
"2011.389","SOMMA",11,4,2011
"2011.390","Giorgio",11,3,2011
"2011.391","FAST",11,3,2011
"2011.392","Pietro",11,1,2011
"2011.393","Imperia",10,10,2011
"2011.394","Tiiﬂo Q",10,10,2011
"2011.395","ROCC",10,10,2011
"2011.396","Qi",10,10,2011
"2011.397","Fermo",10,10,2011
"2011.398","Francia",10,10,2011
"2011.399","Acerra",10,10,2011
"2011.400","DPR",10,10,2011
"2011.401","Agro Nocerino Sarnese",10,10,2011
"2011.402","CT",10,10,2011
"2011.403","iU",10,10,2011
"2011.404","Grecia",10,10,2011
"2011.405","Autoctoivs",10,10,2011
"2011.406","BARRA",10,10,2011
"2011.407","Vieste",10,10,2011
"2011.408","IMESSI",10,10,2011
"2011.409","SARNO",10,10,2011
"2011.410","aWio",10,10,2011
"2011.411","CS",10,10,2011
"2011.412","Pozzuoli",10,10,2011
"2011.413","FG",10,10,2011
"2011.414","Sequestro",10,9,2011
"2011.415","Y.",10,9,2011
"2011.416","Flepubblica",10,9,2011
"2011.417","HG GIP",10,9,2011
"2011.418","Provincia",10,9,2011
"2011.419","Accesso",10,8,2011
"2011.420","UlF",10,8,2011
"2011.421","Floma",10,8,2011
"2011.422","Isola",10,7,2011
"2011.423","RGNR DDA",10,7,2011
"2011.424","BELLOCCO",10,4,2011
"2011.425","Anti",10,4,2011
"2011.426","Europeo",10,3,2011
"2011.427","Vesuviana",10,3,2011
"2011.428","Vincenzo",10,2,2011
"2011.429","Luca",10,2,2011
"2011.430","TTi",10,2,2011
"2011.431","Domenico",10,1,2011
"2011.432","Severo",10,1,2011
"2011.433","Tributaria",10,1,2011
"2011.434","Presidente",9,9,2011
"2011.435","Ui",9,9,2011
"2011.436","ii-TE",9,9,2011
"2011.437","Aurocroive",9,9,2011
"2011.438","Ministri",9,9,2011
"2011.439","Modena",9,9,2011
"2011.440","lAZZAFÏELLA",9,9,2011
"2011.441","FlGl\lFl",9,9,2011
"2011.442","HC",9,9,2011
"2011.443","Sciacca",9,9,2011
"2011.444","San Severo",9,9,2011
"2011.445","Portici",9,9,2011
"2011.446","Tivoli",9,9,2011
"2011.447","Bagnoli",9,9,2011
"2011.448","Brescia",9,9,2011
"2011.449","TP",9,9,2011
"2011.450","DCPC",9,9,2011
"2011.451","Vittoria",9,9,2011
"2011.452","oNE",9,9,2011
"2011.453","Poggioreale",9,9,2011
"2011.454","D.P.R.",9,9,2011
"2011.455","√.",9,8,2011
"2011.456","BG GlP",9,8,2011
"2011.457","Expo",9,8,2011
"2011.458","PARISI",9,8,2011
"2011.459","BA",9,8,2011
"2011.460","CONDELLO",9,8,2011
"2011.461","EQ",9,8,2011
"2011.462","Wi",9,8,2011
"2011.463","Ancona",9,8,2011
"2011.464","RGIP",9,8,2011
"2011.465","Dl LAURO",9,8,2011
"2011.466","MOCCIA",9,8,2011
"2011.467","Arenella",9,8,2011
"2011.468","Uniti",9,7,2011
"2011.469","UNITO",9,7,2011
"2011.470","Relazione",9,6,2011
"2011.471","Sezione Penale",9,6,2011
"2011.472","Parlamento",9,5,2011
"2011.473","COSOLA",9,5,2011
"2011.474","Dipartimento",9,5,2011
"2011.475","EU",9,4,2011
"2011.476","Oii",9,4,2011
"2011.477","Alleanza",9,4,2011
"2011.478","STEFANO",9,4,2011
"2011.479","Piazza",9,3,2011
"2011.480","SDl",9,2,2011
"2011.481","Crime",9,1,2011
"2011.482","Sebastiano",9,1,2011
"2011.483","Carini",8,8,2011
"2011.484","GALLO",8,8,2011
"2011.485","GIONTA",8,8,2011
"2011.486","San Luca",8,8,2011
"2011.487","BELFORTE",8,8,2011
"2011.488","META",8,8,2011
"2011.489","Cassano",8,8,2011
"2011.490","Parma",8,8,2011
"2011.491","Pron",8,8,2011
"2011.492","Patierno",8,8,2011
"2011.493","Campobello",8,8,2011
"2011.494","Sl",8,8,2011
"2011.495","Fondi",8,8,2011
"2011.496","Dogane",8,8,2011
"2011.497","lGl",8,8,2011
"2011.498","D.l.¿.",8,8,2011
"2011.499","Ordine",8,8,2011
"2011.500","Casavatore",8,8,2011
"2011.501","Autocroivﬂ",8,8,2011
"2011.502","Fl GlP DDA",8,8,2011
"2011.503","TA",8,8,2011
"2011.504","Elaborazione D.l.A.",8,8,2011
"2011.505","Piana",8,8,2011
"2011.506","FastSDI-Ministero delI",8,8,2011
"2011.507","Alessandria",8,8,2011
"2011.508","BG GIP",8,8,2011
"2011.509","aII",8,8,2011
"2011.510","Istituzioni",8,8,2011
"2011.511","Rosarno",8,8,2011
"2011.512","Awenuta",8,8,2011
"2011.513","Lgs",8,8,2011
"2011.514","Miriistero",8,8,2011
"2011.515","aWalendosi",8,8,2011
"2011.516","D. Lgs",8,8,2011
"2011.517","U.E.",8,8,2011
"2011.518","Fll",8,8,2011
"2011.519","Marina",8,7,2011
"2011.520","Tri",8,7,2011
"2011.521","San Lorenzo",8,7,2011
"2011.522","Altre",8,7,2011
"2011.523","Protocollo",8,7,2011
"2011.524","BO",8,7,2011
"2011.525","REG",8,7,2011
"2011.526","ALVARO",8,7,2011
"2011.527","Ve",8,7,2011
"2011.528","Monte Sant",8,7,2011
"2011.529","TEGANO",8,6,2011
"2011.530","FÏorna",8,6,2011
"2011.531","PICCOLO",8,6,2011
"2011.532","Trib",8,5,2011
"2011.533","SCIUTO",8,5,2011
"2011.534","FÏelazione",8,4,2011
"2011.535","i…",8,4,2011
"2011.536","lAl",8,4,2011
"2011.537","Sorveglianza",8,4,2011
"2011.538","San Paolo",8,4,2011
"2011.539","Servizio",8,3,2011
"2011.540","Orta",8,3,2011
"2011.541","Nicola",8,2,2011
"2011.542","Organized",8,2,2011
"2011.543","Indagini",8,2,2011
"2011.544","GOLDEN",8,1,2011
"2011.545","Pasquale",8,1,2011
"2011.546","Nord Africa",7,7,2011
"2011.547","Pistoia",7,7,2011
"2011.548","Autorit‡ Giudiziaria",7,7,2011
"2011.549","Pompei",7,7,2011
"2011.550","Organi",7,7,2011
"2011.551","Ascoli Piceno",7,7,2011
"2011.552","Ponticelli",7,7,2011
"2011.553","Organismo",7,7,2011
"2011.554","lﬂ",7,7,2011
"2011.555","PlatÏ",7,7,2011
"2011.556","Partinico",7,7,2011
"2011.557","San Giuseppe Vesuviano",7,7,2011
"2011.558","Centro Operativo D.l.A.",7,7,2011
"2011.559","Polizia Tributaria",7,7,2011
"2011.560","Os",7,7,2011
"2011.561","TTi-fiT",7,7,2011
"2011.562","Legge",7,7,2011
"2011.563","Friuli Venezia Giulia",7,7,2011
"2011.564","Lucera",7,7,2011
"2011.565","Terzigno",7,7,2011
"2011.566","Fuorigrotta",7,7,2011
"2011.567","PAGNOZZI",7,7,2011
"2011.568","ZAGARIA",7,7,2011
"2011.569","SANTAPAOLA",7,7,2011
"2011.570","Volla",7,7,2011
"2011.571","Libert‡",7,7,2011
"2011.572","US",7,7,2011
"2011.573","NUl",7,7,2011
"2011.574","LIBRI",7,7,2011
"2011.575","Valenzano",7,7,2011
"2011.576","Ventimiglia",7,7,2011
"2011.577","Marsala",7,7,2011
"2011.578","LICATA",7,7,2011
"2011.579","If",7,7,2011
"2011.580","PZ",7,7,2011
"2011.581","Qualiano",7,7,2011
"2011.582","RD",7,7,2011
"2011.583","Locri",7,7,2011
"2011.584","Como",7,7,2011
"2011.585","Confische",7,7,2011
"2011.586","Colombia",7,7,2011
"2011.587","Colle",7,7,2011
"2011.588","Bagheria",7,7,2011
"2011.589","CRIMINE",7,7,2011
"2011.590","Cutro",7,7,2011
"2011.591","Carbonara",7,7,2011
"2011.592","I-i",7,7,2011
"2011.593","C.O.",7,7,2011
"2011.594","Boscoreale",7,7,2011
"2011.595","Brusciano",7,7,2011
"2011.596","lSUl",7,7,2011
"2011.597","Auroctoivﬂ",7,7,2011
"2011.598","Fleg",7,7,2011
"2011.599","Bergamo",7,7,2011
"2011.600","Hi",7,7,2011
"2011.601","Bepubblica",7,7,2011
"2011.602","Arezzo",7,7,2011
"2011.603","Benevento",7,7,2011
"2011.604","Ferrara",7,7,2011
"2011.605","HGIP",7,6,2011
"2011.606","Um",7,6,2011
"2011.607","Associazione",7,6,2011
"2011.608","Presidenza",7,6,2011
"2011.609","Ue",7,6,2011
"2011.610","Ze",7,6,2011
"2011.611","San Pietro",7,6,2011
"2011.612","Gaeta",7,6,2011
"2011.613","Lv",7,6,2011
"2011.614","GRAZIANO",7,6,2011
"2011.615","FIGNR",7,5,2011
"2011.616","MP",7,5,2011
"2011.617","Estero",7,5,2011
"2011.618","Oppido",7,5,2011
"2011.619","Im",7,5,2011
"2011.620","OLO",7,4,2011
"2011.621","Pro",7,4,2011
"2011.622","Parco",7,3,2011
"2011.623","Cosimo",7,3,2011
"2011.624","Abate",7,3,2011
"2011.625","Area",7,2,2011
"2011.626","Empedocle",7,2,2011
"2011.627","Operativa",7,1,2011
"2011.628","Ferdinando",7,1,2011
"2011.629","Bartolomeo",7,1,2011
"2011.630","Lucia",7,1,2011
"2011.631","Carlo",7,1,2011
"2011.632","Traiano",7,1,2011
"2011.633","Luigi",7,1,2011
"2011.634","Verona",6,6,2011
"2011.635","O.S.",6,6,2011
"2011.636","Vomero",6,6,2011
"2011.637","FAST-SDl",6,6,2011
"2011.638","Brasile",6,6,2011
"2011.639","Mazara",6,6,2011
"2011.640","Tunisia",6,6,2011
"2011.641","Mugnano",6,6,2011
"2011.642","Procida",6,6,2011
"2011.643","Romania",6,6,2011
"2011.644","Sem.2009 2∞Sem",6,6,2011
"2011.645","Unit‡",6,6,2011
"2011.646","Somma Vesuviana",6,6,2011
"2011.647","San Cipriano",6,6,2011
"2011.648","San Sebastiano",6,6,2011
"2011.649","Sern.2009 2∞Sern",6,6,2011
"2011.650","Marano",6,6,2011
"2011.651","Tino Q",6,6,2011
"2011.652","ForlÏ",6,6,2011
"2011.653","Pre",6,6,2011
"2011.654","ELAZlONl",6,6,2011
"2011.655","Agro Nolano",6,6,2011
"2011.656","C.E.D.",6,6,2011
"2011.657","IANUALE",6,6,2011
"2011.658","X.",6,6,2011
"2011.659","Sardegna",6,6,2011
"2011.660","lMESSl",6,6,2011
"2011.661","OP",6,6,2011
"2011.662","Anastasia",6,6,2011
"2011.663","llNO",6,6,2011
"2011.664","SCARCI",6,6,2011
"2011.665","aWiate",6,6,2011
"2011.666","Trento",6,6,2011
"2011.667","Pavia",6,6,2011
"2011.668","Pesaro",6,6,2011
"2011.669","lATO-PAGANO",6,6,2011
"2011.670","Castelvetrano",6,6,2011
"2011.671","Agenzie",6,6,2011
"2011.672","G.l.C.O.",6,6,2011
"2011.673","Indagini Preliminari",6,6,2011
"2011.674","lELL",6,6,2011
"2011.675","G.N.FÏ",6,6,2011
"2011.676","Pianura",6,6,2011
"2011.677","LANKA",6,6,2011
"2011.678","UD",6,6,2011
"2011.679","LiU",6,6,2011
"2011.680","riiﬂo",6,6,2011
"2011.681","Rimini",6,6,2011
"2011.682","sEMEsTF",6,6,2011
"2011.683","iELL",6,6,2011
"2011.684","ELIA",6,6,2011
"2011.685","G.l.P.",6,6,2011
"2011.686","Yo",6,6,2011
"2011.687","iLi",6,6,2011
"2011.688","Casoria",6,6,2011
"2011.689","DlOl",6,6,2011
"2011.690","D.D.A.",6,6,2011
"2011.691","Li-i",6,6,2011
"2011.692","Piacenza",6,6,2011
"2011.693","Ll BEHGOLIS Franco",6,6,2011
"2011.694","DANARO",6,6,2011
"2011.695","SQ",6,6,2011
"2011.696","lU",6,5,2011
"2011.697","lF",6,5,2011
"2011.698","Collegamento",6,5,2011
"2011.699","Caivano",6,5,2011
"2011.700","BC",6,5,2011
"2011.701","FÏGNF",6,5,2011
"2011.702","CERCOLA",6,5,2011
"2011.703","Antimo",6,5,2011
"2011.704","lEl",6,5,2011
"2011.705","LIBERA",6,5,2011
"2011.706","Perugia",6,5,2011
"2011.707","BE",6,4,2011
"2011.708","Lucca",6,4,2011
"2011.709","Gi",6,4,2011
"2011.710","Melito",6,4,2011
"2011.711","Coordinamento",6,4,2011
"2011.712","itEE",6,4,2011
"2011.713","San Giorgio",6,4,2011
"2011.714","rO",6,3,2011
"2011.715","Castel",6,3,2011
"2011.716","Pl",6,3,2011
"2011.717","Barcellona",6,3,2011
"2011.718","EiEi",6,3,2011
"2011.719","Es",6,3,2011
"2011.720","Lavori",6,3,2011
"2011.721","Carmelo",6,3,2011
"2011.722","Corso",6,3,2011
"2011.723","Nocera",6,2,2011
"2011.724","NOLANA",6,2,2011
"2011.725","Bagnara",6,2,2011
"2011.726","Pubbliche",6,2,2011
"2011.727","Ligure",6,2,2011
"2011.728","Tl",6,2,2011
"2011.729","FÏegione",6,2,2011
"2011.730","Azienda",6,1,2011
"2011.731","Appula",6,1,2011
"2011.732","FÏomagna",6,1,2011
"2011.733","Jato",6,1,2011
"2011.734","lGANlZZAZlONl",6,1,2011
"2011.735","Pontino",6,1,2011
"2011.736","Nova",6,1,2011
"2011.737","Palma",6,1,2011
"2011.738","DDAE",6,1,2011
"2011.739","P.P.",5,5,2011
"2011.740","Busto Arsizio",5,5,2011
"2011.741","delI`Interno",5,5,2011
"2011.742","Cata",5,5,2011
"2011.743","Careri",5,5,2011
"2011.744","ZONNO",5,5,2011
"2011.745","S.l.",5,5,2011
"2011.746","Cuneo",5,5,2011
"2011.747","Taurianova",5,5,2011
"2011.748","Egitto",5,5,2011
"2011.749","Sentenza",5,5,2011
"2011.750","Marigliano",5,5,2011
"2011.751","Cremano",5,5,2011
"2011.752","Calvizzano",5,5,2011
"2011.753","Arzano",5,5,2011
"2011.754","Rocca",5,5,2011
"2011.755","Do",5,5,2011
"2011.756","Carabi",5,5,2011
"2011.757","Em",5,5,2011
"2011.758","llNALl ¿LLOGEN…",5,5,2011
"2011.759","AQUINO",5,5,2011
"2011.760","HD",5,5,2011
"2011.761","Membri",5,5,2011
"2011.762","Diioarti",5,5,2011
"2011.763","proWedi",5,5,2011
"2011.764","Grumo Appula",5,5,2011
"2011.765","Reggio Emilia",5,5,2011
"2011.766","Ente",5,5,2011
"2011.767","GANlZZAZlONl Dl TlPO Iil",5,5,2011
"2011.768","Iritemo",5,5,2011
"2011.769","Sud Pontino",5,5,2011
"2011.770","IANUELLO",5,5,2011
"2011.771","Rovigo",5,5,2011
"2011.772","Fiumicino",5,5,2011
"2011.773","CASTALDO",5,5,2011
"2011.774","Borgia",5,5,2011
"2011.775","Oria",5,5,2011
"2011.776","Hm",5,5,2011
"2011.777","Finanze",5,5,2011
"2011.778","TT",5,5,2011
"2011.779","Cal",5,5,2011
"2011.780","Barletta-Andria-Trani",5,5,2011
"2011.781","CONTlNl",5,5,2011
"2011.782","Settentrionale",5,5,2011
"2011.783","Commissioni",5,5,2011
"2011.784","Pagani",5,5,2011
"2011.785","Pagliarelli",5,5,2011
"2011.786","DEE",5,5,2011
"2011.787","Valle Caudina",5,5,2011
"2011.788","Gricignano",5,5,2011
"2011.789","NINO",5,5,2011
"2011.790","Quindici",5,5,2011
"2011.791","iNTERNAzioNAu",5,5,2011
"2011.792","HGMP",5,5,2011
"2011.793","lALLAFÏDO",5,5,2011
"2011.794","Soccavo",5,5,2011
"2011.795","R.G.N.R.",5,5,2011
"2011.796","INFINITO",5,5,2011
"2011.797","Librino",5,5,2011
"2011.798","BELFOHTE",5,5,2011
"2011.799","Belgio",5,5,2011
"2011.800","Scafati",5,5,2011
"2011.801","Pallonetto",5,5,2011
"2011.802","R.l.",5,5,2011
"2011.803","lATl TEl\lTATl",5,5,2011
"2011.804","Articolazioni",5,5,2011
"2011.805","Arco",5,5,2011
"2011.806","Cammarata",5,5,2011
"2011.807","RDS",5,5,2011
"2011.808","PISCOPO",5,5,2011
"2011.809","V-m",5,5,2011
"2011.810","Molise",5,5,2011
"2011.811","A.G.",5,5,2011
"2011.812","Molfetta",5,5,2011
"2011.813","Cimitile",5,5,2011
"2011.814","IISSO",5,5,2011
"2011.815","Organismi",5,5,2011
"2011.816","Fil",5,5,2011
"2011.817","Polistena",5,5,2011
"2011.818","FÏ.G.N.FÏ",5,5,2011
"2011.819","San Carlo Arena",5,5,2011
"2011.820","FÏeggio Emilia",5,5,2011
"2011.821","FAS",5,5,2011
"2011.822","Rieti",5,5,2011
"2011.823","Ts",5,5,2011
"2011.824","Gravina",5,5,2011
"2011.825","approWigionamento",5,5,2011
"2011.826","aWiato",5,5,2011
"2011.827","Acireale",5,5,2011
"2011.828","Cassazione",5,5,2011
"2011.829","Palma Campania",5,5,2011
"2011.830","lOCClA",5,5,2011
